1105,文華中醫診所,台中市西屯區太原路一段234號
1106,德濟中醫診所,台中市北區五權路488-8號
1107,明荷中醫診所,台中市西區南屯路一段150號1樓
1108,信澄中醫診所,台中市大里區國光路二段587號1樓
1109,元熙中醫診所,台中市西屯區永福路139號2樓
1110,成祐中醫診所,台中市西區公益路152-1號2樓
1111,聖和中醫診所,臺中市東勢區南平里第二橫街40號
1112,康程中醫診所,台中市南區復興路二段155-3號
1113,存德中醫診所,台中市西區模範街9巷11號
1114,國寶中醫診所,台中市北區博館一街12號1樓
1115,緻宸中醫診所,台中市大雅區雅環路一段340號1樓
1116,博康中醫診所,台中市西區博館路127號
1117,寶田中醫診所,台中市北屯區崇德路一段552號1.2樓
1118,臺中榮民總醫院,台中市西屯區台灣大道四段1650號
1119,祥鶴中醫診所,台中市東區大智路294號
1120,張白欣中醫診所,台中市西區文化街156號2樓之二
1121,瑞恩中醫診所,台中市神岡區神岡路38號
1122,衛生福利部臺中醫院,台中市西區三民路一段199號
1123,匯智中醫診所,台中市北屯區河北路二段223號1、2F
1124,一品堂南屯中醫診所,台中市南屯區永春東一路700號
1125,恒安中醫診所,台中市潭子區中山路一段17-8號
1126,永康中醫聯合診所,台中市北屯區中清路二段416號
1127,國軍臺中總醫院中清分院,台中市北區忠明路500號。
1128,中山醫學大學附設醫院,台中市南區建國北路一段110號
1129,中山醫學大學附設醫院中興分院,台中市南區復興路2段11號
1130,中國醫藥大學附設醫院中醫部,台中市北區育德路2號
1131,仁祐堂中醫診所,台中市東勢區豐勢路487號 1樓
1132,永丞中醫診所,台中市太平區樹孝路487號1樓
1133,仁源中醫診所,台中市太平區長億六街116號
1134,弘濟堂中醫診所,台中市東區忠孝路386號
1135,民安中醫診所,台中市東區進化路185號
1136,宏樺中醫診所,台中市西區博館二街259號1樓
1137,澄心堂中醫診所,台中市西區三民西路99號
1138,雙木中醫診所,台中市西區府後街11號
1139,淮聖中醫診所,台中市西區梅川西路一段137號
1140,御中醫診所,台中市南區復興北路30號
1141,民和中醫診所,台中市南區文心南路901巷26號
1142,醫林中醫診所,台中市北區進化北路378-29號
1143,椿生中醫診所,台中市北區興進路102號一樓
1144,台中崇德仁心堂中醫診所,台中市北區崇德路一段280號
1145,御元中醫診所,台中市西屯區國安一路65號
1146,圓通中醫診所,台中市西屯區杏林路26巷8號1樓
1147,大進中醫診所,台中市南屯區大進街102號1樓
1148,明雅堂中醫診所,台中市南屯區向上路一段574號1樓
1149,郭芳序中醫診所,台中市南屯區文心路一段175號
1150,德馨中醫診所,台中市南屯區東興路二段203號
1151,益安中醫診所,台中市北屯區松竹路二段138號
1152,群復中醫診所,台中市北屯區大連路二段242號
1153,大德中醫診所,台中市北屯區松竹五路一段267號1樓
1154,一貫堂中醫診所,台中市北屯區豐樂路11－1號1－2樓
1155,夏禾中醫診所,台中市北屯區建和路二段271號1樓
1156,龍中醫診所,台中市北屯區梅川西路四段291號1樓
1157,宏蓁中醫診所,台中市北屯區天津路三段89號
1158,日禾中醫診所,台中市北屯區中清路二段309號
1159,弘生堂中醫診所,台中市東區忠孝路476號
1160,蔡順輝中醫診所,台中市西區五權五街82-4號
1161,靖唐中醫診所,台中市西區五權西一街11號
1162,公益中醫診所,台中市西區向上北路231號
1163,昭理中醫診所,台中市西區公益路48號1樓
1164,長春中醫診所,台中市南區復興路三段360號
1165,順天堂中醫診所,台中市南區文心南十路210號
1166,明功堂中醫診所,台中市北區成功路428號
1167,長青中醫診所,台中市北區東漢街7號1樓
1168,大同中醫聯合診所,台中市西屯區黎明路三段308號
1169,主安中醫診所,台中市西屯區河南路二段357號
1170,信德中醫診所,台中市西屯區太原路一段197號
1171,漢華中醫診所,台中市西屯區黎明路3段381－383號
1172,神農讚中醫診所,台中市西屯區漢口路一段133號
1173,喬邦中醫診所,台中市西屯區西屯路三段166之41號
1174,醫龍中醫診所,台中市西屯區上安路132號1樓
1175,詮恩中醫診所,台中市西屯區西屯路三段166-76號
1176,辰安堂中醫診所,台中市南屯區精誠南路139號
1177,臻品中醫診所,台中市南屯區東興路二段341號
1178,東辰中醫診所,台中市南屯區河南路四段240號
1179,保生中醫診所,台中市北屯區國校巷20號
1180,晏琳中醫診所,台中市北屯區東山路一段197-5號
1181,惠民中醫診所,台中市北屯區興安路一段270號1樓
1182,光華中醫診所,台中市北屯區崇德路二段323號
1183,千庭中醫診所,台中市北屯區北屯路441之8號
1184,崇德中醫診所,台中市北屯區松竹路三段43號1樓
1185,惠康中醫診所,台中市北屯區文昌二街82號
1186,健祥中醫診所,台中市北區日興街182號1樓
1187,行願中醫診所,台中市東區力行路50號1樓
1188,睿生中醫診所,台中市北屯區松竹路二段321號
1189,工學北中醫診所,台中市南區工學北路65-1號
1190,奇恒中醫診所,台中市南屯區文心路一段428號
1191,愛仁中醫診所,台中市南屯路二段708好號
1192,信安中醫診所,台中市西區大進街210號1樓
1193,沐炅中醫診所,台中市北屯區太和一街91號
1194,華泰中醫診所,台北市松山區新東街66巷18號1樓
1195,天和堂中醫診所,台北市文山區景美街1－5號1樓
1196,天璽中醫診所,台北市北市北投區裕民二路33巷2號1樓
1197,漢方中醫聯合診所,台北市萬華區西園路2段254巷5號
1198,杏福中醫診所,台北市大安區復興南路二段131號一樓
1199,指筌中醫診所,台北市士林區德行西路102號1樓
1200,大安悅兒親子中醫診所,台北市大安區光復南路432號
1201,滋和堂中醫診所,台北市中山區新生北路一段59-1號
1202,興安養生堂中醫診所,北市中山區興安街51之6號
1203,同德中醫診所,台北市南港區同德路30號
1204,雙連中醫診所,台北市中山區民生西路6號9樓
1205,慈護晶璽中醫診所,台北市信義區松信路38號
1206,騏安中醫診所,台北市金湖路386號
1207,天方中醫診所,台北市士林區中山北路六段157巷14號1樓
1208,寧波中醫診所,台北市寧波西街80-1號
1209,理想中醫診所,台北市松山區南京東路五段46號2樓
1210,建榮中醫診所,台北市內湖區成功路三段174巷16號
1211,駿琳大直中醫診所,台北市北安路598之一號
1212,佳譽堂中醫診所,台北市中正區寧波西街71號
1213,全德中醫診所,台北市大安區羅斯福路三段37號3樓
1214,大直北安中醫診所,台北市中山區北安路575號
1215,宏福中醫診所,台北市文山區木柵路一段182號1樓
1216,寶安中醫診所,台北市士林區中正路407號1樓
1217,欣百漢中醫診所,台北市松山區南京東路五段80號
1218,錦禾中醫診所,台北市內湖區港墘路121號
1219,士林錦禾中醫診所,台北市士林區士東路16號
1220,厚德中醫診所,台北市中正區南昌路一段53號
1221,新光醫院,台北市士林區士商路51號
1222,澄玥中醫診所,台北市中山區松江路100巷1號1樓
1223,雲鼎中醫診所,台北市大安區光復南路306號
1224,雲品中醫診所,台北市大安區忠孝東路四段216巷19弄4號
1225,澄觀中醫診所,台北市中山區吉林路23號
1226,悅展中醫診所,台北市士林區延平北路五段243號
1227,昇陽一品中醫診所,台北市大安區敦化南路一段236巷9號
1228,昇陽中醫診所,台北市大安區潮州街85號
1229,仲佑中醫診所,台北市松山區八德路三段212號1樓
1230,聖心中醫診所,台北市信義區和平東路三段391巷28號
1231,日明耀中醫診所,台北市中正區重慶南路一段66之1號2樓
1232,學德堂中醫診所,台北市中山區松江路97巷2-1號
1233,保惠中醫診所,台北市大安區嘉興街363巷18弄1號
1234,明昇中醫診所,台北市大同區赤峰街13號1樓
1235,德昌中醫診所,台北市松山區延吉街38號1樓
1236,醫心堂中醫診所,台北市大安區信義路四段267號二樓
1237,星福中醫診所,台北市文山區景興路93號
1238,汀洲中醫診所,台北市中正區汀州路2段213號1樓
1239,峻毅中醫診所,台北市中正區和平西路1段30號
1240,上璽中醫診所,台北市大安區信義路四段一號7樓之1
1241,恩濟堂中醫診所,台北市中山區復興北路514巷63號
1242,得原中醫診所,台北市北市中山區錦州街259號1樓
1243,翰林中醫診所,台北市南港區研究院路一段27號
1244,大道中醫診所,台北市中正區忠孝西路一段41號8樓之6
1245,太淵中醫診所,台北市信義區松山路335號
1246,三軍總醫院附設民眾診療服務處,台北市內湖區成功路2段325號
1247,惠眾中醫診所,台北市士林區美德街70號
1248,泰興中醫診所,台北市內湖路一段629巷10號1樓
1249,台北馬偕紀念醫院,台北市中山區中山北路二段92號
1250,天一中醫診所,台北市大同區重慶北路三段98號
1251,養生堂中醫診所,台北市文山區忠順街一段80號
1252,麗風堂中醫診所,台北市中山區中山北路二段12號2樓
1253,新生中醫診所,台北市中山區興安街91號
1254,慈愛中醫診所,台北市北投區自強街108號
1255,民昇中醫診所,台北市民生東路五段87號
1256,仁心堂中醫診所,台北市中山區長春路267號1樓
1257,鼎昌中醫診所,台北市中山區南京東路三段200號3樓之2
1258,昀漾中醫診所,臺北市士林區文林路558號
1259,忠孝昌盛堂中醫診所,台北市大安區忠孝東路4段205巷7弄1號3樓
1260,欣悅中醫診所,台北市松山區南京東路四段193號
1261,新悅中醫診所,台北市大同區民生西路71號1樓
1262,明悅中醫診所,台北市大安區忠孝東路四段210-1號9樓
1263,陳潮宗中醫診所,台北市大同區民權西路127號
1264,士林同仁中醫診所,台北市士林區文林路402號
1265,善揚中醫診所,台北市北投區西安街1段157號
1266,定傳中醫診所,台北市北投區懷德街3-7號
1267,薇晶中醫診所,台北市大安區忠孝東路四段270號2樓之1
1268,台北長庚紀念醫院,台北市松山區敦化北路199號
1269,中國醫藥大學附設醫院臺北分院,台北市內湖區內湖路二段360號
1270,台北醫學大學附設醫院,台北市信義區吳興街252號
1271,臺北市立萬芳醫院,台北市文山區興隆路三段111號
1272,仁和堂中醫診所,台北市松山區八德路四段201號
1273,博康中醫診所,台北市松山區南京東路五段280號1F
1274,渼生堂中醫診所,台北市松山區八德路三段138號
1275,春日和中醫診所,台北市松山區復興北路81巷35號
1276,金龍堂中醫診所,台北市大安區泰順街17號一樓
1277,醫道堂黃中醫診所,台北市大安區延吉街233之3號二樓
1278,吉辰中醫診所,台北市大安區復興南路二段321號
1279,宏秀堂中醫診所,台北市政大安區忠孝東路三段217巷2弄16號1樓
1280,瑞康中醫診所,台北市大安區瑞安街208巷24弄12號
1281,京禾中醫診所,台北市大安區復興南路二段173-1號2樓
1282,景崧現代中醫診所,台北市大安區臨江里基隆路二段148號
1283,大觀堂中醫診所,台北市大安區延吉街118號
1284,吉升堂中醫診所,台北市泰順街44巷13號
1285,樂業中醫診所,台北市大安區樂業街59號
1286,易明中醫診所,台北市大安區辛亥路2段39號
1287,康禾中醫診所,台北市大安區羅斯福路三段275號2樓
1288,樂陽中醫診所,台北市大安區和平東路三段304號
1289,德霖中醫診所,台北市大安區信義路四段168號1樓
1290,詠恩中醫診所,台北市大安區和平東路三段236號
1291,順天堂中醫診所,台北市大同區昌吉街79號
1292,良元中醫診所,台北市大同區長安西路51-1號
1293,京水堂中醫診所,台北市南京西路22號3樓
1294,德全中醫診所,台北市中山區錦卅街171號
1295,朝暉中醫診所,台北市中山區龍江路281巷1號2樓
1296,有聲中醫診所,台北市中山區中原街50號
1297,常生中醫診所,台北市中山區長安東路二段47號
1298,元氣堂中醫診所,台北市中山區吉林路223號
1299,景欣中醫診所,台北市中山區南京東路2段95號2樓
1300,禾儒中醫診所,台北市中山區松江路268號5樓
1301,傳愛經典中醫診所,台北市中山區龍江路29號
1302,詠生中醫診所,台北市中山區樂群二路196號
1303,東仁中醫診所,台北市錦州街275號
1304,林國榮中醫診所,台北市民生東路二段112號
1305,昌盛堂中醫診所,台北市中山區松江路277號2樓
1306,吉林中醫診所,台北市中山區吉林路428號
1307,醫誠堂中醫診所,台北市中山區龍江路185-1號一樓
1308,晴光中醫診所,台北市中山區雙城街四巷2號
1309,祐瑞中醫診所,台北市中山區松江路69巷11號1樓
1310,璟榮中醫診所,台北市東湖路43巷31號
1311,麗馨中醫診所,台北市內湖區東湖路120號2樓
1312,恩光中醫診所,台北市內湖區江南街15號
1313,善品中醫診所,台北市內湖區成功路四段30巷22號
1314,瀚威中醫診所,台北市內湖區新明路277號
1315,杞子中醫診所,台北市南港區南港路一段 169號2樓
1316,信愛中醫診所,台北市士林區文林路478號1樓
1317,新長庚中醫診所,台北市士林區大東路176號一樓
1318,寬安中醫診所,台北市士林區士東路50號
1319,顏居雲中醫診所,台北市士林區華齡街72號1樓
1320,仰德中醫診所,台北市士林區天母北路18號
1321,福華中醫診所,台北市忠誠路二段76巷8號1樓
1322,一春堂中醫診所,台北市士林區德行東路187-1號
1323,芝音中醫診所,台北市士林區福華路128巷10號
1324,承新中醫診所,台北市士林區中正路203號2樓
1325,社子中醫診所,台北市士林區延平北路六段87號
1326,承德中醫診所,台北市士林區大南路277號1樓
1327,泰昌堂中醫診所,台北市中山北路六段208號2F
1328,耕德中醫診所,台北市北投區中央北路一段38號
1329,華杏中醫診所,台北市北投區西安街一段369號二樓
1330,佳禾中醫診所,台北市北投區石牌路一段101號
1331,石牌尊賢中醫診所,台北市北投區尊賢街249巷2號
1332,悅馨中醫診所,台北市北投區西安街一段173號
1333,三合中醫診所,台北市北投區三合街二段446號
1334,全禾中醫診所,台北市北投區光明路166號1樓
1335,蔡榮鏡中醫診所,台北市信義區林口街24巷8號
1336,大成中醫診所,台北市信義區永吉路200巷56弄2號
1337,陳士源中醫診所,台北市信義區永吉路492號1樓
1338,格康中醫診所,台北市信義區莊敬路437號1樓
1339,興漢中醫診所,台北市信義區虎林街121巷10號1樓
1340,微笑中醫診所,台北市信義區忠孝東路五段71巷11弄2號
1341,心悅中醫診所,台北市信義區忠孝東路五段482號3樓之1
1342,歸元中醫診所,台北市虎林街132巷32號1樓
1343,頌讚中醫診所,台北市信義區莊敬路325巷4號
1344,昫安中醫診所,台北市信義區永吉路527號2樓
1345,沄禾中醫診所,台北市信義區林口街192號
1346,同安中醫診所,台北市中正區同安街41號
1347,珍仁堂中醫診所,台北市新生南路一段110之2號
1348,和平中醫診所,台北市和平西路二段123號
1349,張順晶中醫診所,台北市中正區羅斯福路二段44號5樓
1350,永康中醫診所,台北市中正區連雲街75號
1351,六節中醫診所,台北市中正區汀州路2段198號
1352,天心中醫診所,台北市中正區武昌街一段33號
1353,東門中醫診所,台北市中正區連雲街81號2樓
1354,茂澤中醫診所,台北市中正區臨沂街6巷5號1樓
1355,沂禾中醫診所,台北市中正區臨沂街33巷38號1樓
1356,岐善中醫診所,台北市萬華區中華路二段484巷14-3號
1357,昱安堂中醫診所,台北市萬華區貴陽街二段135號
1358,信願堂中醫診所,台北市木新路二段118號
1359,吳明珠中醫診所,台北市文山區羅斯福路5段21號2樓之1
1360,常春藤中醫診所,台北市文山區羅斯福路五段197號2樓
1361,真善美中醫診所,台北市文山區忠順街一段129號
1362,京順中醫診所,台北市文山區興隆路三段52號2樓
1363,玉函中醫診所,台北市文山區木柵路一段159號
1364,至善醫坊中醫診所,台北市文山區景文街46-1號2樓
1365,百齡中醫診所,台北市士林區華齡街57號
1366,宏達中醫診所,台北市中正區汀州路三段211號2樓
1367,德方中醫診所,台北市文山區景興路39-2號
1368,元品中醫診所,台北市文山區興隆路三段174號1樓
1369,靖妃中醫診所,台北市敦化南路2段63巷58號1樓
1370,百弘中醫診所,台北市大安區忠孝東路四段15號3樓之1
1371,康禾堂中醫診所,臺北市北投區西安街二段335號
1372,十方中醫診所,臺北市北投區中和街228號
1373,泓欽中醫診所,澎湖縣馬公市中興路63號
1374,永昌漢方中醫診所,台北市松山區南京東路5段123巷2弄25號1樓
1375,安德中醫診所,台北市景福街228號1樓
1376,璞真中醫診所,台北市大安區忠孝東路四段311號2樓之4
1377,陳運瑩中醫診所,台北市信義路四段265巷10弄2-1號
1378,福田中醫診所,台北市中山區復興北路350號二樓之一
1379,彭燕婷中醫診所,台北市大安區和平東路一段171號3F-2
1380,幸吉堂中醫診所,台北市中正區汀州路一段169號
1381,尊生堂中醫診所,台北市松山區塔悠路47號
1382,普濟中醫診所,台北市士林區福國路98-5號一樓
1383,聖醫中醫診所,台北市信義區松山路245號
1384,詠樂中醫診所,台北市內湖區內湖路1段373號
1385,詠淳中醫診所,台北市信義區虎林街82巷31號
1386,健群中醫診所,台北市北投區石牌路一段166巷116號
1387,禾頤中醫診所,台北市大安區忠孝東路四段231號11樓之1
1388,時英中醫診所,北市大安區辛亥路ㄧ段89號1樓
1389,民生瀚威中醫診所,台北市松山區新中街25號
1390,漢坤中醫診所,台北市中山區北安路458巷41弄40號
1391,宏森中醫診所,臺北市信義區吳興街115 號
1392,賜安中醫診所,台東市中山路354號
1393,大春中醫診所,台東市中華路2段176號
1394,忠興中醫診所,台東市文化街52-1號
1395,劉嘉生中醫診所,台東市中華路一段329號
1396,明德中醫診所,台東市中華路1段544號
1397,聯安中醫診所,台東縣台東市更生路969號
1398,許瑞昇中醫診所,台東市更生路342號
1399,景春中醫診所,台東市中正路段222號
1400,福壽堂中醫診所,台東縣池上鄉新生路134號
1401,黃昱翰中醫診所,台東市博愛路362巷15號
1402,壽春中醫診所,台東市新生路492號
1403,雲品中醫診所,台東市博愛路470號
1404,台東基督教醫院,台東市開封街350號
1405,衛生福利部臺東醫院,台東市五權街1號
1406,臺北榮民總醫院臺東分院,台東市更生路1000號
1407,關山慈濟醫院,台東縣關山鎮和平路125之5號
1408,金雞堂中醫診所,台東市寶桑路162號
1409,道民中醫診所,台東市開封街449號
1410,玉晟中醫診所,台東市光明路66之3號
1411,全人中醫診所,台東市復興路188號
1412,漢唐中醫診所,台東縣太麻里外環路80號
1413,惠心堂中醫診所,台東縣鹿野鄉中正路9號
1414,中和中醫診所,嘉義市民族路806、808號
1415,星嘉中醫診所,嘉義市上海路167號
1416,吉祥中醫診所,嘉義市東區興業東路317號
1417,慈仁中醫診所,嘉義市志昇街71號
1418,安和中醫診所,嘉義市西區友忠路935-1號
1419,安美中醫診所,嘉義市東區博東路303號
1420,康慧中醫診所,嘉義市西區興業西路124號
1421,芳安中醫診所,嘉義市東區芳安路103號
1422,立仁中醫診所,嘉義市東區立仁路331號
1423,林臻瑋中醫診所,嘉義市民權路120-6號
1424,新民中醫診所,嘉義西區市新民路703號2F
1425,嘉冠中醫診所,嘉義市忠義街174號
1426,榮光中醫診所,嘉義市文化路461號
1427,寶雅中醫診所,嘉義市興業西路149號
1428,鄭滄海中醫診所,嘉義縣民雄鄉中樂路75號
1429,承德中醫診所,嘉義縣義竹鄉仁里村377號
1430,里仁中醫診所,嘉義縣朴子市八德路47號
1431,康寶中醫診所,嘉義縣布袋鎮太平路102號
1432,信昌中醫診所,嘉義縣民雄鄉安和路55號
1433,明ㄧ中醫診所,嘉義縣六腳鄉蒜南村五鄰400號
1434,明琡中醫診所,嘉義縣大埔鄉大埔路自強巷22號
1435,重安中醫診所,嘉義縣朴子市大同路262-1號
1436,佑昇中醫診所,嘉義縣朴子市開元路382號
1437,佳和中醫診所,嘉義縣朴子市大同路149號
1438,聖康中醫診所,基隆市安樂區安樂路二段96號
1439,同仁堂中醫診所,基隆市中山區西定路117號
1440,邵秉家中醫診所,基隆市中正區義一路15號
1441,逢安中醫診所,基隆市安樂區麥金路451號1樓
1442,衛生福利部基隆醫院,基隆市信義區信二路268號
1443,基隆長庚紀念醫院,基隆市安樂區麥金路222號
1444,忠生中醫診所,基隆市中正區義二路142號
1445,明和中醫診所,基隆市義一路90號
1446,佳緣中醫診所,基隆市七堵區明德一路61號
1447,良德堂中醫診所,基隆市仁愛區南榮路29號
1448,德勳中醫診所,基隆市愛六路18號
1449,百草堂中醫診所,基隆市孝二路81號2樓
1450,李上知中醫診所,基隆市信義區仁一路25號1樓
1451,瑞明中醫診所,基隆市東信路156-1號
1452,阿蔓中醫診所,基隆市七堵區崇智街10號
1453,李金澤中醫診所,基隆市仁愛區愛一路26號2樓
1454,慈靉中醫診所,基隆市七堵區光明路19號
1455,聯合中醫診所,基隆市仁愛區孝二路10號
1456,弘春堂中醫診所,台中市后里區民生路61號
1457,杏安堂中醫診所,台中市中區三民路二段133號1F
1458,樂活中醫診所,台中市北屯區軍功路一段607號
1459,元春堂中醫診所,台中市太平區育賢路141號
1460,喜樂中醫診所,台中市南區建成路1163號
1461,聯安中醫診所,台中市潭子區中山路一段179號
1462,東方中醫診所,台中市沙鹿區沙田路48-5號
1463,圓運動中醫診所,台中市西區中美街280號
1464,德濟中醫聯合診所,台中市太平區太平路467號
1465,翔甯中醫診所,台中市神岡區中山路17號1樓
1466,吉祥中醫診所,台中市烏日區中山路一段363號
1467,三曜中醫診所,台中市大里區東榮路655號
1468,禾明中醫診所,台中市太平區樹德路235號
1469,德和堂中醫診所,台中市神岡區豐洲路367號
1470,太平和懿堂中醫診所,台中市太平區樹孝路39-10號
1471,和懿堂中醫診所,台中市大里區立中街89號
1472,有生堂中醫診所,台中市太平區中興路48號
1473,益民中醫診所,台中市大里區大里路39-12號
1474,興大中醫診所,台中市南區學府路96號
1475,乙仁中醫診所,台中市潭子區頭張路一段43號
1476,根源中醫診所,台中市霧峰區光明街66號
1477,一品堂大里中醫診所,台中市大里區永大街20號
1478,太極中醫診所,台中市太平區中山路三段20號
1479,常益中醫診所,臺中市霧峰區中正路1171-2號1、2樓
1480,昀闛中醫,台中市西屯區永福路37號
1481,沐風中醫診所,台中市太平區宜昌路562號
1482,長春中醫診所,台中市太平區中興東路218-1號
1483,保順中醫診所,台中市西區大隆路32號
1484,頂城中醫診所,台中市大里區中興路一段167-13號
1485,博醫堂中醫診所,台中市南屯區大隆路115號1F
1486,日安堂中醫診所,台中市烏日區仁德里信義街155號
1487,華濟中醫診所,台中市烏日區溪南路一段640號
1488,德彥中醫診所,台中市大里區德芳南一街30號
1489,惠民中醫診所,台中市大肚區沙田路一段452-2號
1490,天真中醫診所,台中市大里區中興路二段359號
1491,吉美中醫診所,台中市太平區育賢路263號
1492,德心中醫診所,台中市太平區樹德路98-11號
1493,東方烏日中醫診所,台中市烏日區信義街86號
1494,康庭中醫診所,台中市清水區北寧街78-1號
1495,敦和中醫診所,台中市大雅區學府路467巷8號1樓
1496,笙華中醫診所,台中市沙鹿區鎮南路二段227號
1497,廣芯中醫診所,台中市北屯區松竹五路二段29號
1498,聖原中醫診所,台中市大雅區上楓里民權街130號
1499,鵲慈中醫診所,台中市石岡區石岡街1號
1500,得祐中醫診所,台中市西屯區光明路52-49號
1501,誠佑中醫診所,台中市豐原區圓環東路393號1樓
1502,永生中醫診所,台中市太平區中山路二段533號
1503,一品堂豐原中醫診所,台中市豐原區圓環北路2段161號
