341,167,台北市,心悅中醫診所,台北市信義區忠孝東路五段482號3樓之1
342,168,台北市,歸元中醫診所,台北市虎林街132巷32號1樓
343,170,台北市,頌讚中醫診所,台北市信義區莊敬路325巷4號
344,171,台北市,昫安中醫診所,台北市信義區永吉路527號2樓
345,174,台北市,沄禾中醫診所,台北市信義區林口街192號
346,175,台北市,同安中醫診所,台北市中正區同安街41號
347,177,台北市,珍仁堂中醫診所,台北市新生南路一段110之2號
348,178,台北市,和平中醫診所,台北市和平西路二段123號
349,179,台北市,張順晶中醫診所,台北市中正區羅斯福路二段44號5樓
350,181,台北市,永康中醫診所,台北市中正區連雲街75號
351,184,台北市,六節中醫診所,台北市中正區汀州路2段198號
352,186,台北市,天心中醫診所,台北市中正區武昌街一段33號
353,187,台北市,東門中醫診所,台北市中正區連雲街81號2樓
354,188,台北市,茂澤中醫診所,台北市中正區臨沂街6巷5號1樓
355,191,台北市,沂禾中醫診所,台北市中正區臨沂街33巷38號1樓
356,194,台北市,岐善中醫診所,台北市萬華區中華路二段484巷14-3號
357,195,台北市,昱安堂中醫診所,台北市萬華區貴陽街二段135號
358,196,台北市,信願堂中醫診所,台北市木新路二段118號
359,199,台北市,吳明珠中醫診所,台北市文山區羅斯福路5段21號2樓之1
360,200,台北市,常春藤中醫診所,台北市文山區羅斯福路五段197號2樓
361,201,台北市,真善美中醫診所,台北市文山區忠順街一段129號
362,202,台北市,京順中醫診所,台北市文山區興隆路三段52號2樓
363,204,台北市,玉函中醫診所,台北市文山區木柵路一段159號
364,205,台北市,至善醫坊中醫診所,台北市文山區景文街46-1號2樓
365,1327,台北市,百齡中醫診所,台北市士林區華齡街57號
366,1328,台北市,宏達中醫診所,台北市中正區汀州路三段211號2樓
367,1329,台北市,德方中醫診所,台北市文山區景興路39-2號
368,1330,台北市,元品中醫診所,台北市文山區興隆路三段174號1樓
369,1332,台北市,靖妃中醫診所,台北市敦化南路2段63巷58號1樓
370,1418,台北市,百弘中醫診所,台北市大安區忠孝東路四段15號3樓之1
371,1421,台北市,康禾堂中醫診所,臺北市北投區西安街二段335號
372,1422,台北市,十方中醫診所,臺北市北投區中和街228號
373,1474,台北市,泓欽中醫診所,澎湖縣馬公市中興路63號
374,1475,台北市,永昌漢方中醫診所,台北市松山區南京東路5段123巷2弄25號1樓
375,1476,台北市,安德中醫診所,台北市景福街228號1樓
376,1477,台北市,璞真中醫診所,台北市大安區忠孝東路四段311號2樓之4
377,1478,台北市,陳運瑩中醫診所,台北市信義路四段265巷10弄2-1號
378,1554,台北市,福田中醫診所,台北市中山區復興北路350號二樓之一
379,1579,台北市,彭燕婷中醫診所,台北市大安區和平東路一段171號3F-2
380,1580,台北市,幸吉堂中醫診所,台北市中正區汀州路一段169號
381,1581,台北市,尊生堂中醫診所,台北市松山區塔悠路47號
382,1582,台北市,普濟中醫診所,台北市士林區福國路98-5號一樓
383,1583,台北市,聖醫中醫診所,台北市信義區松山路245號
384,1584,台北市,詠樂中醫診所,台北市內湖區內湖路1段373號
385,1585,台北市,詠淳中醫診所,台北市信義區虎林街82巷31號
386,1586,台北市,健群中醫診所,台北市北投區石牌路一段166巷116號
387,1607,台北市,禾頤中醫診所,台北市大安區忠孝東路四段231號11樓之1
388,1608,台北市,時英中醫診所,北市大安區辛亥路ㄧ段89號1樓
389,1610,台北市,民生瀚威中醫診所,台北市松山區新中街25號
390,1611,台北市,漢坤中醫診所,台北市中山區北安路458巷41弄40號
391,1628,台北市,宏森中醫診所,臺北市信義區吳興街115 號
392,1304,台東縣,賜安中醫診所,台東市中山路354號
393,1295,台東縣,大春中醫診所,台東市中華路2段176號
394,1301,台東縣,忠興中醫診所,台東市文化街52-1號
395,1300,台東縣,劉嘉生中醫診所,台東市中華路一段329號
396,1299,台東縣,明德中醫診所,台東市中華路1段544號
397,1293,台東縣,聯安中醫診所,台東縣台東市更生路969號
398,1298,台東縣,許瑞昇中醫診所,台東市更生路342號
399,1296,台東縣,景春中醫診所,台東市中正路段222號
400,1308,台東縣,福壽堂中醫診所,台東縣池上鄉新生路134號
401,1297,台東縣,黃昱翰中醫診所,台東市博愛路362巷15號
402,1292,台東縣,壽春中醫診所,台東市新生路492號
403,1305,台東縣,雲品中醫診所,台東市博愛路470號
404,1289,台東縣,台東基督教醫院,台東市開封街350號
405,1287,台東縣,衛生福利部臺東醫院,台東市五權街1號
406,1288,台東縣,臺北榮民總醫院臺東分院,台東市更生路1000號
407,1290,台東縣,關山慈濟醫院,台東縣關山鎮和平路125之5號
408,1291,台東縣,金雞堂中醫診所,台東市寶桑路162號
409,1294,台東縣,道民中醫診所,台東市開封街449號
410,1302,台東縣,玉晟中醫診所,台東市光明路66之3號
411,1303,台東縣,全人中醫診所,台東市復興路188號
412,1306,台東縣,漢唐中醫診所,台東縣太麻里外環路80號
413,1307,台東縣,惠心堂中醫診所,台東縣鹿野鄉中正路9號
414,1473,嘉義市,中和中醫診所,嘉義市民族路806、808號
415,1456,嘉義市,星嘉中醫診所,嘉義市上海路167號
416,874,嘉義市,吉祥中醫診所,嘉義市東區興業東路317號
417,880,嘉義市,慈仁中醫診所,嘉義市志昇街71號
418,882,嘉義市,安和中醫診所,嘉義市西區友忠路935-1號
419,877,嘉義市,安美中醫診所,嘉義市東區博東路303號
420,883,嘉義市,康慧中醫診所,嘉義市西區興業西路124號
421,873,嘉義市,芳安中醫診所,嘉義市東區芳安路103號
